order_id,order_date,city,state,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age,sales
ORD1143346,2025-12-11,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,2,2121,0,4242.0,Credit Card,Male,43,4242
ORD1143347,2025-07-08,Lucknow,Uttar Pradesh,Offline,Standalone Store,Contact Lenses,2,4547,15,7729.9,Cash,Female,50,9094
ORD1143348,2025-01-03,Delhi,Delhi,Offline,Standalone Store,Contact Lenses,3,3133,20,7519.2,Debit Card,Other,23,9399
ORD1143349,2022-06-30,Delhi,Delhi,Offline,Standalone Store,Sunglasses,2,4719,5,8966.1,Cash,Female,20,9438
ORD1143350,2024-01-12,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,3,1133,20,2719.2,Credit Card,Male,34,3399
ORD1143351,2025-03-16,Hyderabad,Telangana,Offline,Mall Store,Computer Glasses,2,3135,5,5956.5,Net Banking,Other,57,6270
ORD1143352,2023-03-21,Lucknow,Uttar Pradesh,Offline,High Street Store,Eyeglasses,3,3409,10,9204.3,Net Banking,Female,45,10227
ORD1143353,2025-03-01,Ranchi,Jharkhand,Offline,High Street Store,Sunglasses,1,4433,5,4211.35,UPI,Female,39,4433
ORD1143354,2025-02-13,Cuttack,Odisha,Online,Online Only,Eyeglasses,1,872,0,872.0,Net Banking,Female,48,872
ORD1143355,2025-09-24,Trivandrum,Kerala,Online,Online Only,Contact Lenses,2,4632,5,8800.8,Net Banking,Other,32,9264
ORD1143356,2023-08-09,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,2,4793,20,7668.8,Credit Card,Male,27,9586
ORD1143357,2023-02-02,Noida,Uttar Pradesh,Online,Online Only,Computer Glasses,3,4612,10,12452.4,UPI,Female,57,13836
ORD1143358,2023-05-15,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,2,3244,15,5514.8,Debit Card,Other,38,6488
ORD1143359,2024-12-02,Coimbatore,Tamil Nadu,Offline,Standalone Store,Eyeglasses,3,2832,0,8496.0,Debit Card,Female,38,8496
ORD1143360,2025-01-20,Coimbatore,Tamil Nadu,Offline,Standalone Store,Computer Glasses,3,2647,25,5955.75,UPI,Other,62,7941
ORD1143361,2025-07-04,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,3,3847,15,9809.85,Net Banking,Male,47,11541
ORD1143362,2024-10-10,Hyderabad,Telangana,Offline,High Street Store,Eyeglasses,1,988,5,938.6,Net Banking,Other,40,988
ORD1143363,2022-12-15,Lucknow,Uttar Pradesh,Online,Online Only,Eyeglasses,2,3506,15,5960.2,UPI,Female,50,7012
ORD1143364,2025-04-08,Lucknow,Uttar Pradesh,Online,Online Only,Sunglasses,3,4511,5,12856.35,Cash,Female,49,13533
ORD1143365,2022-12-08,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,3,1164,5,3317.4,Debit Card,Female,39,3492
ORD1143366,2023-03-19,Bhubaneswar,Odisha,Offline,Online Only,Sunglasses,2,1363,5,2589.7,Debit Card,Male,48,2726
ORD1143367,2023-08-25,Chandigarh,Chandigarh,Offline,Online Only,Sunglasses,1,1990,0,1990.0,Debit Card,Male,47,1990
ORD1143368,2023-11-05,Hyderabad,Telangana,Offline,Online Only,Sunglasses,1,2587,0,2587.0,UPI,Female,63,2587
ORD1143369,2024-09-12,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,2,4996,10,8992.8,Net Banking,Other,29,9992
ORD1143370,2022-08-14,Jaipur,Rajasthan,Offline,Online Only,Sunglasses,3,4871,10,13151.7,Cash,Other,37,14613
ORD1143371,2022-09-18,Kolkata,West Bengal,Online,Online Only,Computer Glasses,1,3544,10,3189.6,Credit Card,Other,31,3544
ORD1143372,2024-11-02,Kochi,Kerala,Offline,Online Only,Contact Lenses,2,2906,0,5812.0,Credit Card,Female,28,5812
ORD1143373,2022-11-01,Kolkata,West Bengal,Online,Online Only,Computer Glasses,1,809,25,606.75,Debit Card,Female,58,809
ORD1143374,2024-08-29,Delhi,Delhi,Offline,High Street Store,Contact Lenses,2,3986,5,7573.4,UPI,Female,53,7972
ORD1143375,2025-06-23,Gurugram,Haryana,Online,Online Only,Computer Glasses,3,4297,5,12246.45,Cash,Male,28,12891
ORD1143376,2023-02-14,Patna,Bihar,Offline,Standalone Store,Contact Lenses,1,1488,25,1116.0,Credit Card,Male,49,1488
ORD1143377,2025-03-19,Indore,Madhya Pradesh,Offline,Online Only,Computer Glasses,1,3891,0,3891.0,Net Banking,Other,41,3891
ORD1143378,2025-07-01,Faridabad,Haryana,Online,Online Only,Sunglasses,1,4296,0,4296.0,Net Banking,Male,20,4296
ORD1143379,2023-03-05,Coimbatore,Tamil Nadu,Online,Online Only,Sunglasses,2,3752,20,6003.2,Debit Card,Male,57,7504
ORD1143380,2022-03-01,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,2,2383,10,4289.4,Cash,Female,28,4766
ORD1143381,2025-05-11,Kochi,Kerala,Offline,Mall Store,Contact Lenses,3,2713,25,6104.25,Debit Card,Male,23,8139
ORD1143382,2025-08-21,Patna,Bihar,Offline,Mall Store,Sunglasses,3,1039,25,2337.75,Debit Card,Female,59,3117
ORD1143383,2025-10-21,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,1,4130,10,3717.0,UPI,Other,56,4130
ORD1143384,2025-12-16,Indore,Madhya Pradesh,Offline,High Street Store,Computer Glasses,2,4557,20,7291.2,Cash,Male,56,9114
ORD1143385,2025-05-03,Bengaluru,Karnataka,Offline,Standalone Store,Computer Glasses,1,4911,5,4665.45,Cash,Female,62,4911
ORD1143386,2024-06-17,Pune,Maharashtra,Offline,High Street Store,Sunglasses,1,2495,0,2495.0,Credit Card,Female,28,2495
ORD1143387,2023-12-04,Faridabad,Haryana,Online,Online Only,Computer Glasses,1,4375,10,3937.5,Cash,Other,33,4375
ORD1143388,2023-02-22,Kochi,Kerala,Online,Online Only,Sunglasses,3,3272,0,9816.0,Credit Card,Other,21,9816
ORD1143389,2025-11-14,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,2,1024,15,1740.8,Credit Card,Other,54,2048
ORD1143390,2024-04-01,Delhi,Delhi,Offline,Online Only,Sunglasses,1,2728,10,2455.2,Credit Card,Other,45,2728
ORD1143391,2023-09-26,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,2,1778,15,3022.6,Credit Card,Male,64,3556
ORD1143392,2024-10-01,Faridabad,Haryana,Online,Online Only,Computer Glasses,1,4075,20,3260.0,UPI,Other,51,4075
ORD1143393,2024-12-29,Coimbatore,Tamil Nadu,Offline,Standalone Store,Eyeglasses,3,2725,5,7766.25,Credit Card,Other,38,8175
ORD1143394,2025-02-28,Kolkata,West Bengal,Offline,Standalone Store,Computer Glasses,2,2321,15,3945.7,Net Banking,Female,41,4642
ORD1143395,2022-08-31,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,2,2451,0,4902.0,Debit Card,Female,35,4902
ORD1143396,2023-09-07,Gurugram,Haryana,Offline,Mall Store,Contact Lenses,3,988,5,2815.8,Net Banking,Other,24,2964
ORD1143397,2024-09-22,Bhubaneswar,Odisha,Online,Online Only,Computer Glasses,3,2735,10,7384.5,Net Banking,Other,41,8205
ORD1143398,2025-05-10,Bhubaneswar,Odisha,Offline,Standalone Store,Contact Lenses,3,3797,15,9682.35,UPI,Other,45,11391
ORD1143399,2025-06-14,Cuttack,Odisha,Offline,Standalone Store,Sunglasses,3,1469,0,4407.0,Credit Card,Other,32,4407
ORD1143400,2025-04-13,Lucknow,Uttar Pradesh,Online,Online Only,Contact Lenses,3,1011,20,2426.4,Net Banking,Other,21,3033
ORD1143401,2022-09-03,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,2,3747,20,5995.2,Net Banking,Other,55,7494
ORD1143402,2024-02-23,Lucknow,Uttar Pradesh,Offline,Mall Store,Computer Glasses,2,3245,10,5841.0,Net Banking,Other,33,6490
ORD1143403,2025-01-06,Kolkata,West Bengal,Offline,Online Only,Computer Glasses,2,872,10,1569.6,Credit Card,Other,31,1744
ORD1143404,2022-12-09,Hyderabad,Telangana,Offline,High Street Store,Sunglasses,3,3064,20,7353.6,UPI,Other,23,9192
ORD1143405,2023-01-26,Chandigarh,Chandigarh,Offline,High Street Store,Eyeglasses,3,2271,15,5791.05,Net Banking,Male,53,6813
ORD1143406,2024-10-31,Coimbatore,Tamil Nadu,Offline,Standalone Store,Contact Lenses,2,4731,5,8988.9,Cash,Male,18,9462
ORD1143407,2024-07-05,Faridabad,Haryana,Online,Online Only,Computer Glasses,2,3795,0,7590.0,Debit Card,Female,49,7590
ORD1143408,2025-11-05,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,1,4107,10,3696.3,Debit Card,Other,50,4107
ORD1143409,2022-07-11,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,3,2296,15,5854.8,Net Banking,Male,62,6888
ORD1143410,2024-01-29,Faridabad,Haryana,Online,Online Only,Contact Lenses,1,2990,20,2392.0,Credit Card,Male,25,2990
ORD1143411,2023-05-29,Bhopal,Madhya Pradesh,Offline,Standalone Store,Computer Glasses,3,3982,20,9556.8,Cash,Other,60,11946
ORD1143412,2022-08-20,Mumbai,Maharashtra,Offline,Standalone Store,Computer Glasses,1,3372,25,2529.0,Net Banking,Male,36,3372
ORD1143413,2022-02-01,Chandigarh,Chandigarh,Offline,Mall Store,Sunglasses,1,2487,15,2113.95,Cash,Male,63,2487
ORD1143414,2024-12-20,Kolkata,West Bengal,Online,Online Only,Sunglasses,2,3493,0,6986.0,Credit Card,Male,19,6986
ORD1143415,2024-09-26,Bhopal,Madhya Pradesh,Offline,High Street Store,Sunglasses,3,4406,0,13218.0,Debit Card,Other,63,13218
ORD1143416,2025-11-03,Noida,Uttar Pradesh,Offline,Online Only,Contact Lenses,2,3138,15,5334.6,Net Banking,Other,27,6276
ORD1143417,2024-11-01,Ranchi,Jharkhand,Offline,High Street Store,Contact Lenses,1,3839,20,3071.2,UPI,Female,30,3839
ORD1143418,2023-04-15,Trivandrum,Kerala,Offline,Mall Store,Eyeglasses,3,2960,10,7992.0,Cash,Other,37,8880
ORD1143419,2022-07-01,Bengaluru,Karnataka,Offline,High Street Store,Sunglasses,1,1397,15,1187.45,Net Banking,Other,60,1397
ORD1143420,2022-07-18,Pune,Maharashtra,Offline,Standalone Store,Computer Glasses,1,4860,0,4860.0,UPI,Female,21,4860
ORD1143421,2023-06-06,Patna,Bihar,Offline,High Street Store,Contact Lenses,1,4135,5,3928.25,Cash,Other,34,4135
ORD1143422,2025-03-08,Pune,Maharashtra,Online,Online Only,Contact Lenses,2,2322,10,4179.6,Cash,Other,56,4644
ORD1143423,2025-04-17,Noida,Uttar Pradesh,Offline,High Street Store,Contact Lenses,1,1631,20,1304.8,Debit Card,Male,51,1631
ORD1143424,2024-07-17,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,3,1308,10,3531.6,UPI,Male,64,3924
ORD1143425,2025-03-27,Kolkata,West Bengal,Offline,Mall Store,Eyeglasses,3,3410,5,9718.5,Cash,Female,38,10230
ORD1143426,2024-05-21,Patna,Bihar,Online,Online Only,Sunglasses,1,2249,10,2024.1,Debit Card,Male,23,2249
ORD1143427,2025-03-21,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,2,2127,10,3828.6,Debit Card,Male,64,4254
ORD1143428,2025-10-20,Hyderabad,Telangana,Online,Online Only,Sunglasses,3,2818,25,6340.5,Net Banking,Male,56,8454
ORD1143429,2025-11-14,Patna,Bihar,Online,Online Only,Contact Lenses,2,3731,10,6715.8,Credit Card,Other,60,7462
ORD1143430,2022-04-07,Faridabad,Haryana,Offline,Standalone Store,Contact Lenses,1,4998,5,4748.1,Net Banking,Other,46,4998
ORD1143431,2023-11-03,Gurugram,Haryana,Online,Online Only,Contact Lenses,3,2761,25,6212.25,UPI,Other,18,8283
ORD1143432,2025-05-23,Kolkata,West Bengal,Offline,Online Only,Sunglasses,1,2155,10,1939.5,Credit Card,Male,55,2155
ORD1143433,2022-11-05,Trivandrum,Kerala,Online,Online Only,Computer Glasses,1,4812,25,3609.0,UPI,Female,20,4812
ORD1143434,2022-11-29,Delhi,Delhi,Online,Online Only,Sunglasses,3,2128,5,6064.8,Net Banking,Other,54,6384
ORD1143435,2024-03-19,Bhubaneswar,Odisha,Offline,Mall Store,Eyeglasses,1,4887,15,4153.95,Net Banking,Female,60,4887
ORD1143436,2023-04-20,Gurugram,Haryana,Online,Online Only,Sunglasses,1,4222,10,3799.8,Net Banking,Male,50,4222
ORD1143437,2023-02-26,Indore,Madhya Pradesh,Offline,Online Only,Sunglasses,3,2531,5,7213.35,Debit Card,Female,57,7593
ORD1143438,2022-10-19,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,3,4093,10,11051.1,Debit Card,Other,47,12279
ORD1143439,2024-09-10,Patna,Bihar,Offline,Online Only,Contact Lenses,1,4094,0,4094.0,Credit Card,Female,45,4094
ORD1143440,2024-12-08,Bhubaneswar,Odisha,Offline,High Street Store,Sunglasses,1,1909,15,1622.65,Debit Card,Female,58,1909
ORD1143441,2022-01-12,Kolkata,West Bengal,Offline,Standalone Store,Computer Glasses,3,2377,15,6061.35,Net Banking,Other,18,7131
ORD1143442,2023-01-06,Chandigarh,Chandigarh,Offline,High Street Store,Eyeglasses,2,1863,0,3726.0,Net Banking,Female,37,3726
ORD1143443,2023-12-16,Bhubaneswar,Odisha,Offline,Online Only,Sunglasses,3,1135,15,2894.25,Cash,Other,53,3405
ORD1143444,2022-12-13,Pune,Maharashtra,Online,Online Only,Contact Lenses,3,3595,15,9167.25,Net Banking,Other,43,10785
ORD1143445,2025-02-02,Pune,Maharashtra,Online,Online Only,Eyeglasses,3,3221,0,9663.0,Debit Card,Other,49,9663
ORD1143446,2022-10-23,Hyderabad,Telangana,Online,Online Only,Sunglasses,2,2978,5,5658.2,UPI,Other,58,5956
ORD1143447,2025-06-06,Cuttack,Odisha,Online,Online Only,Sunglasses,2,1283,0,2566.0,Net Banking,Female,57,2566
ORD1143448,2023-07-10,Indore,Madhya Pradesh,Offline,High Street Store,Computer Glasses,2,4878,15,8292.6,Debit Card,Female,51,9756
ORD1143449,2023-07-18,Jaipur,Rajasthan,Offline,Online Only,Computer Glasses,1,2547,15,2164.95,Debit Card,Other,28,2547
ORD1143450,2023-08-25,Bhopal,Madhya Pradesh,Offline,Online Only,Computer Glasses,2,4303,15,7315.1,Net Banking,Other,36,8606
ORD1143451,2022-07-29,Ahmedabad,Gujarat,Offline,Online Only,Eyeglasses,3,1618,10,4368.6,Cash,Male,62,4854
ORD1143452,2024-02-27,Delhi,Delhi,Offline,Online Only,Computer Glasses,1,4397,0,4397.0,Cash,Other,50,4397
ORD1143453,2024-02-11,Delhi,Delhi,Online,Online Only,Computer Glasses,2,1591,10,2863.8,Cash,Male,56,3182
ORD1143454,2025-12-08,Coimbatore,Tamil Nadu,Offline,Online Only,Computer Glasses,2,4523,5,8593.7,Net Banking,Female,51,9046
ORD1143455,2024-08-04,Kochi,Kerala,Offline,High Street Store,Computer Glasses,3,1409,15,3592.95,Debit Card,Other,47,4227
ORD1143456,2022-07-01,Pune,Maharashtra,Offline,Standalone Store,Computer Glasses,3,1584,10,4276.8,Debit Card,Female,31,4752
ORD1143457,2022-06-26,Trivandrum,Kerala,Online,Online Only,Eyeglasses,3,2634,10,7111.8,Cash,Female,57,7902
ORD1143458,2024-12-12,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,3,1011,5,2881.35,UPI,Male,63,3033
ORD1143459,2022-06-14,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,2851,15,7270.05,Net Banking,Male,48,8553
ORD1143460,2025-01-10,Cuttack,Odisha,Offline,Online Only,Sunglasses,3,1143,0,3429.0,Debit Card,Other,55,3429
ORD1143461,2025-07-12,Gurugram,Haryana,Offline,Online Only,Contact Lenses,2,4864,10,8755.2,Cash,Male,31,9728
ORD1143462,2023-01-05,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,3,3147,10,8496.9,UPI,Female,47,9441
ORD1143463,2023-09-04,Ahmedabad,Gujarat,Offline,High Street Store,Contact Lenses,2,2981,0,5962.0,Credit Card,Female,49,5962
ORD1143464,2025-04-22,Trivandrum,Kerala,Offline,High Street Store,Eyeglasses,1,1487,10,1338.3,Cash,Male,64,1487
ORD1143465,2025-01-25,Hyderabad,Telangana,Online,Online Only,Eyeglasses,1,4284,5,4069.8,Debit Card,Male,24,4284
ORD1143466,2025-11-27,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,3,4991,10,13475.7,UPI,Female,31,14973
ORD1143467,2025-12-30,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,3,4196,20,10070.4,Debit Card,Male,23,12588
ORD1143468,2024-10-28,Gurugram,Haryana,Offline,Online Only,Sunglasses,2,1713,0,3426.0,UPI,Female,39,3426
ORD1143469,2022-12-05,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,1,888,5,843.6,Credit Card,Male,32,888
ORD1143470,2025-09-14,Chandigarh,Chandigarh,Online,Online Only,Eyeglasses,1,2511,15,2134.35,UPI,Female,19,2511
ORD1143471,2024-10-19,Chandigarh,Chandigarh,Offline,Mall Store,Eyeglasses,3,2006,10,5416.2,Net Banking,Female,51,6018
ORD1143472,2022-08-24,Patna,Bihar,Offline,Standalone Store,Eyeglasses,3,3531,10,9533.7,Cash,Male,60,10593
ORD1143473,2024-12-03,Ranchi,Jharkhand,Offline,Online Only,Computer Glasses,1,4730,15,4020.5,Debit Card,Male,63,4730
ORD1143474,2024-01-25,Gurugram,Haryana,Offline,Online Only,Sunglasses,1,1156,5,1098.2,Net Banking,Female,41,1156
ORD1143475,2025-08-14,Patna,Bihar,Offline,Online Only,Computer Glasses,3,4303,10,11618.1,Net Banking,Male,49,12909
ORD1143476,2024-09-03,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,1296,10,3499.2,Net Banking,Female,37,3888
ORD1143477,2022-12-19,Trivandrum,Kerala,Online,Online Only,Contact Lenses,2,4165,10,7497.0,Net Banking,Female,34,8330
ORD1143478,2023-03-12,Trivandrum,Kerala,Online,Online Only,Contact Lenses,1,2362,15,2007.7,Cash,Female,30,2362
ORD1143479,2025-11-11,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,2,1070,10,1926.0,Cash,Female,26,2140
ORD1143480,2022-09-05,Gurugram,Haryana,Online,Online Only,Eyeglasses,2,1783,10,3209.4,Net Banking,Other,37,3566
ORD1143481,2022-05-27,Delhi,Delhi,Offline,High Street Store,Contact Lenses,2,4010,5,7619.0,UPI,Other,53,8020
ORD1143482,2022-11-23,Cuttack,Odisha,Online,Online Only,Contact Lenses,3,2991,5,8524.35,UPI,Male,55,8973
ORD1143483,2024-12-30,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,3,3331,25,7494.75,Cash,Other,60,9993
ORD1143484,2024-03-17,Kolkata,West Bengal,Online,Online Only,Contact Lenses,3,3395,5,9675.75,Net Banking,Other,53,10185
ORD1143485,2024-07-17,Noida,Uttar Pradesh,Offline,Online Only,Sunglasses,3,1943,0,5829.0,Cash,Female,30,5829
ORD1143486,2022-10-04,Delhi,Delhi,Online,Online Only,Contact Lenses,1,4460,10,4014.0,Debit Card,Female,43,4460
ORD1143487,2025-02-27,Bhopal,Madhya Pradesh,Offline,Mall Store,Computer Glasses,3,4774,0,14322.0,Debit Card,Male,60,14322
ORD1143488,2024-08-28,Pune,Maharashtra,Online,Online Only,Contact Lenses,1,3393,5,3223.35,Net Banking,Male,32,3393
ORD1143489,2024-07-02,Hyderabad,Telangana,Offline,Mall Store,Contact Lenses,2,2939,5,5584.1,Cash,Female,31,5878
ORD1143490,2023-01-07,Gurugram,Haryana,Online,Online Only,Eyeglasses,2,2728,10,4910.4,UPI,Male,36,5456
ORD1143491,2023-04-23,Coimbatore,Tamil Nadu,Online,Online Only,Contact Lenses,3,1116,0,3348.0,UPI,Other,32,3348
ORD1143492,2022-06-12,Gurugram,Haryana,Offline,High Street Store,Computer Glasses,3,922,10,2489.4,Debit Card,Female,18,2766
ORD1143493,2022-12-15,Lucknow,Uttar Pradesh,Online,Online Only,Eyeglasses,3,1817,25,4088.25,Cash,Other,21,5451
ORD1143494,2022-03-20,Kolkata,West Bengal,Online,Online Only,Contact Lenses,3,989,20,2373.6,UPI,Male,52,2967
ORD1143495,2023-01-04,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,3,3061,5,8723.85,Cash,Male,56,9183
ORD1143496,2023-10-16,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,3,2982,5,8498.7,Credit Card,Female,57,8946
ORD1143497,2025-02-22,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,1,3264,5,3100.8,Debit Card,Other,31,3264
ORD1143498,2024-04-07,Gurugram,Haryana,Online,Online Only,Sunglasses,3,4186,10,11302.2,Net Banking,Other,30,12558
ORD1143499,2022-05-22,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,3,1506,15,3840.3,Cash,Other,55,4518
ORD1143500,2022-11-01,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,2,2393,10,4307.4,Cash,Male,60,4786
ORD1143501,2024-06-28,Hyderabad,Telangana,Offline,High Street Store,Eyeglasses,2,1159,5,2202.1,UPI,Male,48,2318
ORD1143502,2022-07-08,Coimbatore,Tamil Nadu,Online,Online Only,Computer Glasses,3,4376,10,11815.2,Debit Card,Male,43,13128
ORD1143503,2022-04-08,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,1,1839,5,1747.05,Debit Card,Male,38,1839
ORD1143504,2023-08-22,Cuttack,Odisha,Online,Online Only,Eyeglasses,3,4039,10,10905.3,UPI,Male,48,12117
ORD1143505,2022-09-01,Faridabad,Haryana,Offline,High Street Store,Contact Lenses,1,1645,25,1233.75,Debit Card,Female,58,1645
ORD1143506,2025-02-19,Ranchi,Jharkhand,Offline,Standalone Store,Sunglasses,1,865,10,778.5,Net Banking,Other,63,865
ORD1143507,2025-11-21,Coimbatore,Tamil Nadu,Offline,Online Only,Computer Glasses,2,2438,10,4388.4,Debit Card,Female,20,4876
ORD1143508,2024-05-15,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,3,1005,0,3015.0,Cash,Other,45,3015
ORD1143509,2023-02-21,Kochi,Kerala,Offline,Mall Store,Computer Glasses,1,3675,20,2940.0,Credit Card,Female,42,3675
ORD1143510,2022-10-24,Noida,Uttar Pradesh,Offline,Mall Store,Sunglasses,1,2351,10,2115.9,Debit Card,Other,23,2351
ORD1143511,2023-10-12,Kolkata,West Bengal,Offline,Standalone Store,Contact Lenses,1,1291,5,1226.45,UPI,Other,43,1291
ORD1143512,2024-11-12,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,1280,5,2432.0,Cash,Female,55,2560
ORD1143513,2022-07-18,Chennai,Tamil Nadu,Offline,Mall Store,Computer Glasses,1,2530,15,2150.5,Net Banking,Female,28,2530
ORD1143514,2024-10-05,Trivandrum,Kerala,Online,Online Only,Eyeglasses,2,3670,5,6973.0,Debit Card,Male,43,7340
ORD1143515,2022-06-10,Kochi,Kerala,Online,Online Only,Contact Lenses,3,2191,15,5587.05,Net Banking,Male,51,6573
ORD1143516,2022-11-21,Bhubaneswar,Odisha,Online,Online Only,Contact Lenses,3,3234,5,9216.9,UPI,Other,25,9702
ORD1143517,2023-12-07,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,3,2039,10,5505.3,Debit Card,Female,63,6117
ORD1143518,2023-08-19,Bhubaneswar,Odisha,Online,Online Only,Contact Lenses,1,3172,15,2696.2,Net Banking,Other,33,3172
ORD1143519,2024-09-28,Noida,Uttar Pradesh,Offline,Online Only,Eyeglasses,1,1733,0,1733.0,UPI,Female,37,1733
ORD1143520,2024-03-18,Gurugram,Haryana,Offline,Mall Store,Sunglasses,3,4481,5,12770.85,Net Banking,Male,21,13443
ORD1143521,2022-12-16,Delhi,Delhi,Online,Online Only,Contact Lenses,3,4588,5,13075.8,Credit Card,Male,19,13764
ORD1143522,2025-01-07,Delhi,Delhi,Offline,Online Only,Contact Lenses,2,3812,0,7624.0,Credit Card,Female,53,7624
ORD1143523,2024-05-10,Chennai,Tamil Nadu,Offline,Online Only,Sunglasses,2,3121,10,5617.8,Cash,Male,59,6242
ORD1143524,2024-02-14,Bhubaneswar,Odisha,Offline,Online Only,Computer Glasses,2,1207,0,2414.0,Cash,Male,42,2414
ORD1143525,2022-05-26,Delhi,Delhi,Offline,High Street Store,Computer Glasses,1,4492,10,4042.8,Net Banking,Male,59,4492
ORD1143526,2023-09-22,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,1,2628,0,2628.0,Debit Card,Other,54,2628
ORD1143527,2023-08-31,Gurugram,Haryana,Online,Online Only,Sunglasses,2,2465,0,4930.0,Credit Card,Female,18,4930
ORD1143528,2024-07-09,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,2,2955,10,5319.0,Cash,Female,39,5910
ORD1143529,2025-04-13,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,2,2097,5,3984.3,UPI,Other,19,4194
ORD1143530,2023-11-27,Noida,Uttar Pradesh,Online,Online Only,Contact Lenses,3,2556,15,6517.8,Net Banking,Female,23,7668
ORD1143531,2022-06-28,Mumbai,Maharashtra,Offline,Standalone Store,Contact Lenses,2,1705,15,2898.5,UPI,Other,20,3410
ORD1143532,2022-06-26,Jaipur,Rajasthan,Offline,High Street Store,Contact Lenses,2,1343,20,2148.8,Net Banking,Other,20,2686
ORD1143533,2023-01-24,Lucknow,Uttar Pradesh,Online,Online Only,Sunglasses,2,974,10,1753.2,Debit Card,Male,42,1948
ORD1143534,2024-03-04,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,2,1690,5,3211.0,Net Banking,Other,41,3380
ORD1143535,2023-08-23,Ahmedabad,Gujarat,Offline,High Street Store,Sunglasses,1,4557,0,4557.0,UPI,Other,52,4557
ORD1143536,2024-01-19,Bengaluru,Karnataka,Offline,Mall Store,Contact Lenses,2,820,10,1476.0,Cash,Female,34,1640
ORD1143537,2024-05-08,Jaipur,Rajasthan,Offline,Online Only,Sunglasses,2,2376,10,4276.8,Net Banking,Male,54,4752
ORD1143538,2025-02-04,Bengaluru,Karnataka,Offline,High Street Store,Sunglasses,2,1638,15,2784.6,Credit Card,Other,56,3276
ORD1143539,2023-08-16,Chennai,Tamil Nadu,Offline,Standalone Store,Contact Lenses,3,3312,5,9439.2,Debit Card,Male,22,9936
ORD1143540,2022-11-11,Kolkata,West Bengal,Online,Online Only,Computer Glasses,3,4267,25,9600.75,Credit Card,Male,21,12801
ORD1143541,2022-10-24,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,1,4658,10,4192.2,Net Banking,Female,20,4658
ORD1143542,2023-10-03,Hyderabad,Telangana,Offline,Mall Store,Sunglasses,3,2527,15,6443.85,UPI,Male,51,7581
ORD1143543,2024-08-26,Hyderabad,Telangana,Offline,High Street Store,Eyeglasses,3,3872,10,10454.4,Cash,Other,33,11616
ORD1143544,2024-02-06,Chennai,Tamil Nadu,Offline,Mall Store,Sunglasses,2,2218,10,3992.4,Cash,Other,33,4436
ORD1143545,2024-12-24,Jaipur,Rajasthan,Online,Online Only,Eyeglasses,2,3863,5,7339.7,UPI,Female,49,7726
ORD1143546,2025-01-30,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,2,981,0,1962.0,Net Banking,Male,29,1962
ORD1143547,2022-02-20,Trivandrum,Kerala,Online,Online Only,Computer Glasses,1,2950,10,2655.0,Credit Card,Other,62,2950
ORD1143548,2024-01-16,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,3,3154,0,9462.0,Debit Card,Male,33,9462
